Hospital_Name,State,District,Subdistrict,lat,lon,beds,doctors,has_emergency,has_ambulance
Sri Bikkina Nursing Home,Andhra Pradesh,East Godavari,0,16.8652942,81.9261999,0,0,False,False
Srinivasa Nursing Home,Andhra Pradesh,East Godavari,0,16.8652942,81.9261999,0,0,False,False
Dr.K.V.R.Hospital,Andhra Pradesh,East Godavari,0,16.5871358,82.008204,0,0,False,False
Doctors Plaza,Andhra Pradesh,East Godavari,0,17.355267,82.5429325,0,0,False,False
Pandu Ranga Praja Vidyasala,Andhra Pradesh,East Godavari,0,17.3645993,82.5460478,0,0,False,False
Sri Mallikarjuna Nursing Home,Andhra Pradesh,East Godavari,0,17.355267,82.5429325,0,0,False,False
Suresh Hospital,Andhra Pradesh,East Godavari,0,17.355267,82.5429325,0,0,False,False
Lakshmi Balaji Nursing Home,Andhra Pradesh,East Godavari,0,17.2882648,82.1063568,0,0,False,False
Rao's Nursing Home,Andhra Pradesh,East Godavari,0,17.0756673,82.1360026,0,0,False,False
Sree Sreenivasa Hospital,Andhra Pradesh,East Godavari,0,17.0785002,82.1366951,0,0,False,False
Chopde's Nursing Home,Andhra Pradesh,East Godavari,0,17.1172164,82.268659,0,0,False,False
Sri Varalakshmi Hospital,Andhra Pradesh,East Godavari,0,17.1124269,82.2528975,0,0,False,False
Adarsha Hospitals,Andhra Pradesh,Guntur,0,16.2861218,80.4462117,0,0,False,False
Ahalya Nursing Home,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Amaravathi Institute Of Medical Sciences Pvt Ltd,Andhra Pradesh,Guntur,0,16.2893144,80.4604643,0,0,False,False
Amma Childrens Hospital,Andhra Pradesh,Guntur,0,16.2989705,80.4523668,0,0,False,False
Aruna Hospital,Andhra Pradesh,Guntur,0,16.2432189,80.647093,0,0,False,False
Aswini Hospitals,Andhra Pradesh,Guntur,0,16.3411536,80.6280525,0,0,False,False
Bayya Ent Hospital And Research Centre,Andhra Pradesh,Guntur,0,16.2964097,80.4490511,0,0,False,False
Chalsani Hospital,Andhra Pradesh,Guntur,0,16.2988738,80.4525909,0,0,False,False
Coastal Care Hospital,Andhra Pradesh,Guntur,0,16.2861218,80.4462117,0,0,False,False
Dhulipalla Hospital Pvt Ltd,Andhra Pradesh,Guntur,0,16.2861218,80.4462117,0,0,False,False
Dr.Rangarao Nursing Home (P) Ltd,Andhra Pradesh,Guntur,0,16.2989705,80.4523668,0,0,False,False
Guntur City Hospital-Guntur,Andhra Pradesh,Guntur,0,16.2988738,80.4525909,0,0,False,False
Janardani Hospital,Andhra Pradesh,Guntur,0,16.2370726,80.6469011,0,0,False,False
Karumuri Super Speciality Hospital Pvt Ltd,Andhra Pradesh,Guntur,0,16.2988738,80.4525909,0,0,False,False
Krishna Childrens Hospital,Andhra Pradesh,Guntur,0,16.2861218,80.4462117,0,0,False,False
Lakshmi Meenakshi Eye and Maternity Care,Andhra Pradesh,Guntur,0,16.2989705,80.4523668,0,0,False,False
Lalitha Super Specialty Hospital,Andhra Pradesh,Guntur,0,16.2861218,80.4462117,0,0,False,False
Life Hospital,Andhra Pradesh,Guntur,0,16.2988738,80.4525909,0,0,False,False
Mahathi Nursing Home,Andhra Pradesh,Guntur,0,16.3011491,80.4389977,0,0,False,False
Maruthi E.N.T. Hospital,Andhra Pradesh,Guntur,0,16.2989705,80.4523668,0,0,False,False
Mediline Hospital,Andhra Pradesh,Guntur,0,16.4165212,80.4582736,0,0,False,False
Mother Theresa Multispeciality Hospital,Andhra Pradesh,Guntur,0,16.2501646,80.0225996,0,0,False,False
Nandanaa's Multi Care Hospital,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Padmas Hospital,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Padmavathi Super Speciality Hospital,Andhra Pradesh,Guntur,0,16.2861218,80.4462117,0,0,False,False
Peoples Trauma And Emergency Hospital,Andhra Pradesh,Guntur,0,16.2989705,80.4523668,0,0,False,False
Pragathi Hospitals,Andhra Pradesh,Guntur,0,17.3730192,78.547636,0,0,False,False
Prof. D. Ramakotaiah Childerns Hospital,Andhra Pradesh,Guntur,0,16.2861218,80.4462117,0,0,False,False
Purnasai Hospital,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
R K Eye Center,Andhra Pradesh,Guntur,0,17.3730192,78.547636,0,0,False,False
Raghavendra Hospitals,Andhra Pradesh,Guntur,0,17.3730192,78.547636,0,0,False,False
Rajyalakshmi Nursing Home,Andhra Pradesh,Guntur,0,16.2940783,80.4490134,0,0,False,False
S.G.O. Clinic,Andhra Pradesh,Guntur,0,16.2989705,80.4523668,0,0,False,False
Sai Bhaskar Trauma and Emergency,Andhra Pradesh,Guntur,0,16.2988738,80.4525909,0,0,False,False
Sai Chandan Eye Hospital,Andhra Pradesh,Guntur,0,16.2893144,80.4604643,0,0,False,False
Sai Sri Nursing Home,Andhra Pradesh,Guntur,0,16.0526834,79.7400177,0,0,False,False
Sathvika Hospital,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Shri Ramchandra Kidney Centre,Andhra Pradesh,Guntur,0,17.3730192,78.547636,0,0,False,False
Sravani Hospital,Andhra Pradesh,Guntur,0,16.3146349,80.4409967,0,0,False,False
Sri Krishna Institute Of Medical Sciences,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Sri Ramakrishna Nursing Home,Andhra Pradesh,Guntur,0,16.2861218,80.4462117,0,0,False,False
Sri Satya Sai Hospital,Andhra Pradesh,Guntur,0,16.2989705,80.4523668,0,0,False,False
Sri Vijayasai Hospital,Andhra Pradesh,Guntur,0,16.433573,80.5677103,0,0,False,False
Srinivasa Nursing Hom,Andhra Pradesh,Guntur,0,16.2988738,80.4525909,0,0,False,False
Sudarsana Eye Hospital,Andhra Pradesh,Guntur,0,16.2964097,80.4490511,0,0,False,False
Sujatha Laparoscopy and Infertility Centre,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Tulasi Multi Speciality Hospital,Andhra Pradesh,Guntur,0,16.2988238,80.4528501,0,0,False,False
Vasan Eye Care Hospital,Andhra Pradesh,Guntur,0,16.2893144,80.4604643,0,0,False,False
Veena Hospital,Andhra Pradesh,Guntur,0,16.2988238,80.4528501,0,0,False,False
Venkata Ramana Eye Hospital,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Venkateswara Mother and Child Hospital,Andhra Pradesh,Guntur,0,16.2398274,80.0374843,0,0,False,False
Yerra`S Super Speciality Hospital Pvt Ltd,Andhra Pradesh,Guntur,0,16.2861218,80.4462117,0,0,False,False
Ala Hospital,Andhra Pradesh,Guntur,0,16.342393,80.4390298,0,0,False,False
Aruna Multi Speciality Hospitals,Andhra Pradesh,Guntur,0,16.2997929,80.4384343,0,0,False,False
Bmr Hospitals,Andhra Pradesh,Guntur,0,16.305141,80.4403014,0,0,False,False
Childrens Hospital,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Gopala Krishna Nursing Home,Andhra Pradesh,Guntur,0,16.305141,80.4403014,0,0,False,False
Hi Tech Trauma And Critical Care Hospital Ltd,Andhra Pradesh,Guntur,0,16.3146349,80.4409967,0,0,False,False
Pratyusha Childrens Hospital,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Sri Bhavani Nursing Home-Guntur,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Sri Sai Hospitals,Andhra Pradesh,Guntur,0,16.305141,80.4403014,0,0,False,False
Sri Sathya Sai Institute Of Orl,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Teja Maternity Hospital And Poly Clinic,Andhra Pradesh,Guntur,0,16.2988238,80.4528501,0,0,False,False
Sri Lakshmi Venkateswara Nursing Home,Andhra Pradesh,Guntur,0,16.2903294,80.4507311,0,0,False,False
St Joseph's General Hospital,Andhra Pradesh,Guntur,0,16.2985944,80.4378316,0,0,False,False
Hyma Hospital,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Sri Sruthi Hospital,Andhra Pradesh,Guntur,0,16.3161479,80.4177459,0,0,False,False
Sanjivi Orthopaedic and Physiotherapy Centre,Andhra Pradesh,Guntur,0,16.3258784,80.427861,0,0,False,False
Sree Geetha Eye Hospital,Andhra Pradesh,Guntur,0,16.3258784,80.427861,0,0,False,False
Vijaya Eye Hospital,Andhra Pradesh,Guntur,0,16.3140464,80.4261372,0,0,False,False
Yashaswi Hospital,Andhra Pradesh,Guntur,0,17.3730192,78.547636,0,0,False,False
Katuri Medical College And Hospital,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Rachana Eye Hospital,Andhra Pradesh,Guntur,0,15.8999881,80.4692439,0,0,False,False
Srinivasa Children Hospital,Andhra Pradesh,Guntur,0,15.9058966,80.4715866,0,0,False,False
Adilakshmi Nursing Home,Andhra Pradesh,Guntur,0,16.0615501,80.5497294,0,0,False,False
Datta Prasad Orthopaedic Nursing Home,Andhra Pradesh,Guntur,0,16.0685991,80.5481667,0,0,False,False
Dr Sajja Chandramouli Hospital,Andhra Pradesh,Guntur,0,16.063414,80.5498178,0,0,False,False
Nightingale Hospital,Andhra Pradesh,Guntur,0,16.3120407,80.4319567,0,0,False,False
Ravi Cardiac and Diabetic Care Center,Andhra Pradesh,Guntur,0,16.0615501,80.5497294,0,0,False,False
Srinivasa Nursing Home,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Vijaya Sarada Nursing Home,Andhra Pradesh,Guntur,0,16.0653545,80.5530292,0,0,False,False
Alapati Nursing Home,Andhra Pradesh,Guntur,0,16.2413768,80.6463314,0,0,False,False
Amma Hospital,Andhra Pradesh,Guntur,0,16.2861218,80.4462117,0,0,False,False
Dr Chadalavada Krishnaiah Multi Speciality Hospital,Andhra Pradesh,Guntur,0,16.2432189,80.647093,0,0,False,False
Ganga Kumari Memorial Children Nursing Home,Andhra Pradesh,Guntur,0,16.2395313,80.6493396,0,0,False,False
Gayatri Hospital,Andhra Pradesh,Guntur,0,16.2372555,80.6472588,0,0,False,False
Health Hospitals,Andhra Pradesh,Guntur,0,16.2432069,80.6466435,0,0,False,False
J.K Hospital,Andhra Pradesh,Guntur,0,16.2395313,80.6493396,0,0,False,False
Kommineni Nursing Home,Andhra Pradesh,Guntur,0,16.2410191,80.649556,0,0,False,False
Smt D Indira Memorial Meternity Nursing Home,Andhra Pradesh,Guntur,0,16.2372555,80.6472588,0,0,False,False
Srijani Eye Hospital,Andhra Pradesh,Guntur,0,16.2372555,80.6472588,0,0,False,False
Vadlamudi Hospital,Andhra Pradesh,Guntur,0,16.2395313,80.6493396,0,0,False,False
K J Memorial Hospital,Andhra Pradesh,Guntur,0,16.0174248,80.8294747,0,0,False,False
Sri V R M Nursing Home,Andhra Pradesh,Guntur,0,16.0174248,80.8294747,0,0,False,False
Surm Nursing Home,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Vyshnave Nursing Home - Repalle,Andhra Pradesh,Guntur,0,16.0174248,80.8294747,0,0,False,False
Sri Ramachandra Nursing Home,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Sri Evuru Subbarao Memorial Nursing Home,Andhra Pradesh,Guntur,0,16.0546961,80.6828266,0,0,False,False
Krishna Nursing Home,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Nsr Memorial Children Hospital,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Quality Hospital,Andhra Pradesh,Guntur,0,16.2988738,80.4525909,0,0,False,False
Sanjana Speciality Hospital,Andhra Pradesh,Guntur,0,16.4049645,80.1213066,0,0,False,False
Sri Radha Krishna Nursing Home,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Abhaya Multispecialty Hospitals,Andhra Pradesh,Guntur,0,16.4851565,79.8900552,0,0,False,False
Balaji Cancer Care Centre,Andhra Pradesh,Guntur,0,16.2370726,80.6469011,0,0,False,False
Dr Anji Reddy Multispeciality Hospitals Pvt Ltd,Andhra Pradesh,Guntur,0,16.4772374,79.8995349,0,0,False,False
Hi Tech Trauma and Critical Care Hospital,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Ramakrishna Hospital - Macherla,Andhra Pradesh,Guntur,0,16.4759885,79.4394459,0,0,False,False
Nri General Hospital,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
P.G.S.Nursing Home,Andhra Pradesh,Guntur,0,16.4346457,80.5645418,0,0,False,False
Sree Venkateshwara Nursing Home,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Sree Venkateswara Nursing Home,Andhra Pradesh,Guntur,0,16.4342432,80.5678268,0,0,False,False
Amrutha Hospital,Andhra Pradesh,Guntur,0,16.3010263,80.4458641,0,0,False,False
Bayya Ent Hospital and Research Center,Andhra Pradesh,Guntur,0,16.4954892,80.5870903,0,0,False,False
Bommidala Cancer Institute,Andhra Pradesh,Guntur,0,16.3436965,80.4864407,0,0,False,False
Sankara Eye Hospital,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Amulya Nursing Home,Andhra Pradesh,Guntur,0,16.2355381,80.0553534,0,0,False,False
Anantha Nursing Home,Andhra Pradesh,Guntur,0,16.2398274,80.0374843,0,0,False,False
Asvini Nethralayam.,Andhra Pradesh,Guntur,0,16.2355381,80.0553534,0,0,False,False
Bala Tripura Nursing Home,Andhra Pradesh,Guntur,0,16.2398274,80.0374843,0,0,False,False
Mar Hospitals,Andhra Pradesh,Guntur,0,16.2355381,80.0553534,0,0,False,False
Prasanthi Nursing Home,Andhra Pradesh,Guntur,0,16.2353506,80.0479039,0,0,False,False
Sai Ramya Nursing Home,Andhra Pradesh,Guntur,0,16.2318618,80.0417167,0,0,False,False
Sri Lakshmi Janaki Nursing Home,Andhra Pradesh,Guntur,0,16.2339171,80.0453169,0,0,False,False
Sri Sai Krupa Netralayam,Andhra Pradesh,Guntur,0,16.0174248,80.8294747,0,0,False,False
Susmitha Ortho Trauma Hospital,Andhra Pradesh,Guntur,0,16.2355381,80.0553534,0,0,False,False
Venkateshwara Mother And Child Hospital,Andhra Pradesh,Guntur,0,16.2334363,80.0451415,0,0,False,False
Vijaya Nursing Home,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Sowjanya Nursing Home,Andhra Pradesh,Guntur,0,16.4733633,79.4444472,0,0,False,False
Manju Nursing Home,Andhra Pradesh,Guntur,0,16.0924301,80.1623948,0,0,False,False
Pragathi Nursing Home - Chilakaluripet,Andhra Pradesh,Guntur,0,16.0924301,80.1623948,0,0,False,False
Prasad Nursing Home -Chilakaluripet,Andhra Pradesh,Guntur,0,16.0924301,80.1623948,0,0,False,False
Ramakrishna Memorial Nursing Home,Andhra Pradesh,Guntur,0,16.3066525,80.4365402,0,0,False,False
Sri Ratna Laxmi Nursing Home,Andhra Pradesh,Guntur,0,16.0924301,80.1623948,0,0,False,False
G Show Reddy Memorial Nursing Home,Andhra Pradesh,Guntur,0,16.0568398,79.7453318,0,0,False,False
Sajana Nursing Home,Andhra Pradesh,Guntur,0,16.0568398,79.7453318,0,0,False,False
L V Prasad Eye Institute,Andhra Pradesh,Hyderabad,0,17.4230892,78.42647,0,0,True,False
Apollo Hospitals,Andhra Pradesh,Hyderabad,0,17.4325235,78.4070152,0,0,True,False
Mediciti Hospital,Andhra Pradesh,Hyderabad,0,17.406396,78.471592,0,0,True,False
"KIMS Hospital, Secunderabad",Andhra Pradesh,Hyderabad,0,17.430016,78.4897935,0,0,True,False
Kamineni Hospital,Andhra Pradesh,Hyderabad,0,17.385044,78.486671,0,0,True,False
Yashoda Hospital,Andhra Pradesh,Hyderabad,0,17.4233704,78.4593342,0,0,True,False
Fernandez Hospital,Andhra Pradesh,Hyderabad,0,17.4283705,78.4065896,0,0,True,False
Asian Institute of Gastroenterology,Andhra Pradesh,Hyderabad,0,17.421204,78.45829,0,0,True,False
Homeocare International,Andhra Pradesh,Hyderabad,0,17.4447068,78.4663812,0,0,True,False
Nizams Institute of Medical Sciences (NIMS),Andhra Pradesh,Hyderabad,0,17.385044,78.486671,0,0,True,False
Sathya Kidney Centre and Super Speciality Hospital,Andhra Pradesh,Hyderabad,0,17.4048879,78.4819892,0,0,True,False
Sunshine Hospital,Andhra Pradesh,Hyderabad,0,17.4422003,78.4862051,0,0,True,False
Basavatarakam Indo American Cancer Institute And Research Centre,Andhra Pradesh,Hyderabad,0,17.421868,78.4325607,0,0,True,False
Citizens Hospital,Andhra Pradesh,Hyderabad,0,17.472855,78.3101779,0,0,True,False
"Care Hospital, Nampally",Andhra Pradesh,Hyderabad,0,17.3854426,78.4741288,0,0,True,False
Medwin Hospital,Andhra Pradesh,Hyderabad,0,17.393152,78.4726553,0,0,True,False
"Universal Superspeciality Dental Hospital, Kondapur",Andhra Pradesh,Hyderabad,0,17.4622103,78.3568492,0,0,True,False
Sunshine Heart Institute,Andhra Pradesh,Hyderabad,0,17.4399295,78.4982741,0,0,True,False
"CGHS Dispensary No.I, Charmina",Andhra Pradesh,Hyderabad,0,31.5692047,74.3797556,0,0,False,False
"CGHS Dispensary No.II, Humayunagar",Andhra Pradesh,Hyderabad,0,17.3991205,78.4460041,0,0,False,False
"CGHS Dispensary No.III,\nSecunderabad",Andhra Pradesh,Hyderabad,0,17.4218188,78.5031792,0,0,False,False
"CGHS Dispensary No.IV,\nBegumpet",Andhra Pradesh,Hyderabad,0,17.385044,78.486671,0,0,False,False
"CGHS Dispensary No.VI,\nKachiguda",Andhra Pradesh,Hyderabad,0,17.3852673,78.4849747,0,0,False,False
"CGHS Dispensary No.VII,\nMalakpet",Andhra Pradesh,Hyderabad,0,17.37086,78.499155,0,0,False,False
"CGHS Dispensary No.VII,\nKanchanbagh",Andhra Pradesh,Hyderabad,0,17.3354406,78.4989506,0,0,False,False
"CGHS Dispensary No.IX,\nAlwal, Secunderabad",Andhra Pradesh,Hyderabad,0,17.4980973,78.5027043,0,0,False,False
"CGHS Dispensary No.XI,\nKakatiyanagar",Andhra Pradesh,Hyderabad,0,17.4157401,78.5410169,0,0,False,False
"CGHS Dispensary No.XII,\nDilsuknagar",Andhra Pradesh,Hyderabad,0,17.3681151,78.523757,0,0,False,False
"CGHS Dispensary No.XII,\nTamaka",Andhra Pradesh,Hyderabad,0,17.385044,78.486671,0,0,False,False
"PC-I, KS Bhawan",Andhra Pradesh,Hyderabad,0,17.385044,78.486671,0,0,False,False
"PC-II, AGS Office Bldg.",Andhra Pradesh,Hyderabad,0,17.385044,78.486671,0,0,False,False
PC Hyderabad,Andhra Pradesh,Hyderabad,0,17.385044,78.486671,0,0,False,False
"Rainbow Hospital for Women and Children, Banjara Hills",Andhra Pradesh,Hyderabad,0,17.4138277,78.4397584,0,0,True,False
"Rainbow Hospital for Women and Children, Secunderabad",Andhra Pradesh,Hyderabad,0,17.4551786,78.4999876,0,0,False,False
Yashoda Super Speciality Hospital,Andhra Pradesh,Hyderabad,0,17.3755207,78.4980753,0,0,False,False
Yashoda Super Speciality Hospital,Andhra Pradesh,Hyderabad,0,17.385044,78.486671,0,0,False,False
Omega Hospital,Andhra Pradesh,Hyderabad,0,17.4101779,78.4284907,0,0,False,False
"Prime Hospital, Kukatpally",Andhra Pradesh,Hyderabad,0,17.4830292,78.39514,0,0,False,False
"Lotus Children's Hospital, Lakdikapul",Andhra Pradesh,Hyderabad,0,17.385044,78.486671,0,0,False,False
"Lotus Children's Hospital, Kukatpally",Andhra Pradesh,Hyderabad,0,17.4861948,78.3892697,0,0,False,False
Udai Omni Hospital,Andhra Pradesh,Hyderabad,0,17.385044,78.486671,0,0,False,False
Omni Hospital,Andhra Pradesh,Hyderabad,0,17.368162,78.535811,0,0,False,False
Continental Hospital Limited,Andhra Pradesh,Hyderabad,0,17.4226283,78.3364349,0,0,False,False
"Aditya Hospital, ABIDS",Andhra Pradesh,Hyderabad,0,17.390546,78.481084,0,0,False,False
Sai Vani Super Specialty Hospital,Andhra Pradesh,Hyderabad,0,17.408118,78.484689,0,0,False,False
"Ankura Hospital for Children and Women, Kukatpally",Andhra Pradesh,Hyderabad,0,17.4697664,78.3853073,0,0,False,False
"Ankura Hospital for Children and Women, Secunderabad",Andhra Pradesh,Hyderabad,0,17.4447068,78.4663812,0,0,False,False
Anupama Hospital,Andhra Pradesh,Hyderabad,0,17.4904322,78.3926349,0,0,False,False
Apollo DRDO Hospital,Andhra Pradesh,Hyderabad,0,17.3909698,78.4379132,0,0,False,False
Apollo Hospital,Andhra Pradesh,Hyderabad,0,17.4399295,78.4982741,0,0,False,False
Apollo Hospital,Andhra Pradesh,Hyderabad,0,17.385044,78.486671,0,0,False,False
Apollo Emergency Centre,Andhra Pradesh,Hyderabad,0,17.3730927,78.4900381,0,0,False,False
Asha Hospital,Andhra Pradesh,Hyderabad,0,17.4227225,78.4283057,0,0,False,False
Bristlecone Hospital,Andhra Pradesh,Hyderabad,0,31.3929171,73.0853019,0,0,False,False
Guru Nanak Care Hospital,Andhra Pradesh,Hyderabad,0,17.4136932,78.4979469,0,0,False,False
Challa Eye Care Centre,Andhra Pradesh,Hyderabad,0,17.4245471,78.4310742,0,0,False,False
Challa Hospital,Andhra Pradesh,Hyderabad,0,17.4396894,78.4506241,0,0,False,False
Disha Children's Hospital,Andhra Pradesh,Hyderabad,0,17.3499297,78.5522438,0,0,False,False
Dr.Agarwal's Eye Hospital,Andhra Pradesh,Hyderabad,0,17.3730927,78.4900381,0,0,False,False
Dr.Ramayya's Urology Nephrology Institute and Hospital Private Limited,Andhra Pradesh,Hyderabad,0,17.3990949,78.4773256,0,0,False,False
Global Eye Hospital,Andhra Pradesh,Hyderabad,0,17.4875018,78.3997822,0,0,False,False
Goodwill Kidney and Surgical Centre,Andhra Pradesh,Hyderabad,0,17.3985691,78.4444924,0,0,False,False
Hyderabad Eye Centre,Andhra Pradesh,Hyderabad,0,17.401414,78.480615,0,0,False,False
Icon Hospital,Andhra Pradesh,Hyderabad,0,17.4853956,78.3903861,0,0,False,False
Janapareddy Hospital,Andhra Pradesh,Hyderabad,0,17.461399,78.4908723,0,0,False,False
Kamineni Hospital,Andhra Pradesh,Hyderabad,0,17.385044,78.486671,0,0,False,False
Kamineni Fertility Centre,Andhra Pradesh,Hyderabad,0,17.385044,78.486671,0,0,False,False
Lions Sadhuram Eye Hospital,Andhra Pradesh,Hyderabad,0,17.385044,78.486671,0,0,False,False
Live Life Hospital,Andhra Pradesh,Hyderabad,0,17.4380983,78.3994013,0,0,False,False
Majestic Hospital,Andhra Pradesh,Hyderabad,0,17.385044,78.486671,0,0,False,False
Maxivision Eye Hospital,Andhra Pradesh,Hyderabad,0,17.4481595,78.4619685,0,0,False,False
Medwin Hospital,Andhra Pradesh,Hyderabad,0,17.393152,78.4726553,0,0,False,False
Motherhood Hospital,Andhra Pradesh,Hyderabad,0,17.4104308,78.4374452,0,0,False,False
Motherhood Hospital,Andhra Pradesh,Hyderabad,0,17.4400802,78.3489168,0,0,False,False
Neelima,Andhra Pradesh,Hyderabad,0,17.456708,78.4390542,0,0,False,False
NeoRetina,Andhra Pradesh,Hyderabad,0,17.385044,78.486671,0,0,False,False
Pace Hospital,Andhra Pradesh,Hyderabad,0,17.4447068,78.4663812,0,0,False,False
Pragna Hospital,Andhra Pradesh,Hyderabad,0,17.424611,78.450531,0,0,False,False
Prasad Hospital,Andhra Pradesh,Hyderabad,0,17.4947934,78.3996441,0,0,False,False
