ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
IND,Tamil Nadu,498522,Assistance during delivery: Nurse/midwife,26.7,1,IA,India,1993,IA1993DHS,RH_DELA_C_NRS,83606020,I,413032,1413320,Region,Tamil Nadu,14000,Three years preceding the survey,0,0,RHDELACNRS,IADHS1993413032,1992-93,DHS,1907,1276,,,1
IND,Tamil Nadu,7900446,Assistance during delivery: Nurse/midwife,26.5,1,IA,India,1993,IA1993DHS,RH_DELA_C_NRS,83606020,I,413032,1413320,Region,Tamil Nadu,14002,Two years preceding the survey,0,1,RHDELACNRS,IADHS1993413032,1992-93,DHS,1271,850,,,1
IND,New Delhi,569917,Assistance during delivery: Auxiliary nurse/midwife,0.2,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413000,1413000,Region,New Delhi,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413000,1992-93,DHS,427,1419,,,1
IND,New Delhi,3283622,Assistance during delivery: Auxiliary nurse/midwife,0.1,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413000,1413000,Region,New Delhi,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413000,1992-93,DHS,290,964,,,1
IND,Haryana,7266723,Assistance during delivery: Auxiliary nurse/midwife,0.3,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413001,1413010,Region,Haryana,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413001,1992-93,DHS,869,1370,,,1
IND,Haryana,7493271,Assistance during delivery: Auxiliary nurse/midwife,0.2,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413001,1413010,Region,Haryana,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413001,1992-93,DHS,606,952,,,1
IND,Himachal Pradesh,1349833,Assistance during delivery: Auxiliary nurse/midwife,0.5,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413002,1413020,Region,Himachal Pradesh,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413002,1992-93,DHS,219,1105,,,1
IND,Himachal Pradesh,6359788,Assistance during delivery: Auxiliary nurse/midwife,0.7,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413002,1413020,Region,Himachal Pradesh,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413002,1992-93,DHS,148,755,,,1
IND,..Jammu region of Jammu & Kashmir,3951444,Assistance during delivery: Auxiliary nurse/midwife,0.2,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413004,1413040,Region,....Jammu region of Jammu & Kashmir,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413004,1992-93,DHS,162,1136,,,1
IND,..Jammu region of Jammu & Kashmir,5933712,Assistance during delivery: Auxiliary nurse/midwife,0.3,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413004,1413040,Region,....Jammu region of Jammu & Kashmir,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413004,1992-93,DHS,113,789,,,1
IND,Punjab,3266150,Assistance during delivery: Auxiliary nurse/midwife,1.5,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413005,1413050,Region,Punjab,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413005,1992-93,DHS,837,1161,,,1
IND,Punjab,797571,Assistance during delivery: Auxiliary nurse/midwife,1.8,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413005,1413050,Region,Punjab,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413005,1992-93,DHS,558,774,,,1
IND,Rajasthan,5224742,Assistance during delivery: Auxiliary nurse/midwife,3.3,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413006,1413060,Region,Rajasthan,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413006,1992-93,DHS,2008,2211,,,1
IND,Rajasthan,1338826,Assistance during delivery: Auxiliary nurse/midwife,3.7,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413006,1413060,Region,Rajasthan,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413006,1992-93,DHS,1357,1494,,,1
IND,"Madhya Pradesh, inc Chhattisgarh",4472337,Assistance during delivery: Auxiliary nurse/midwife,5.2,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413007,1413070,Region,"Madhya Pradesh, inc Chhattisgarh",14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413007,1992-93,DHS,3239,2884,,,1
IND,"Madhya Pradesh, inc Chhattisgarh",7533181,Assistance during delivery: Auxiliary nurse/midwife,5.5,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413007,1413070,Region,"Madhya Pradesh, inc Chhattisgarh",14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413007,1992-93,DHS,2263,2008,,,1
IND,"Uttar Pradesh, inc Uttarakhand",1571062,Assistance during delivery: Auxiliary nurse/midwife,1.3,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413010,1413100,Region,"Uttar Pradesh, inc Uttarakhand",14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413010,1992-93,DHS,8029,5966,,,1
IND,"Uttar Pradesh, inc Uttarakhand",5232628,Assistance during delivery: Auxiliary nurse/midwife,1.3,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413010,1413100,Region,"Uttar Pradesh, inc Uttarakhand",14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413010,1992-93,DHS,5664,4202,,,1
IND,"Bihar, inc Jharkhand",494853,Assistance during delivery: Auxiliary nurse/midwife,2.1,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413013,1413130,Region,"Bihar, inc Jharkhand",14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413013,1992-93,DHS,4130,2634,,,1
IND,"Bihar, inc Jharkhand",4110896,Assistance during delivery: Auxiliary nurse/midwife,2.5,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413013,1413130,Region,"Bihar, inc Jharkhand",14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413013,1992-93,DHS,2922,1871,,,1
IND,Odisha,4412456,Assistance during delivery: Auxiliary nurse/midwife,1.7,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413016,1413160,Region,Odisha,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413016,1992-93,DHS,1333,1668,,,1
IND,Odisha,5814703,Assistance during delivery: Auxiliary nurse/midwife,1.9,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413016,1413160,Region,Odisha,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413016,1992-93,DHS,885,1111,,,1
IND,West Bengal,6260749,Assistance during delivery: Auxiliary nurse/midwife,0.3,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413017,1413170,Region,West Bengal,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413017,1992-93,DHS,2718,1681,,,1
IND,West Bengal,1228878,Assistance during delivery: Auxiliary nurse/midwife,0.2,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413017,1413170,Region,West Bengal,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413017,1992-93,DHS,1821,1135,,,1
IND,Arunachal Pradesh,5560932,Assistance during delivery: Auxiliary nurse/midwife,0,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413018,1413180,Region,Arunachal Pradesh,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413018,1992-93,DHS,51,478,,,1
IND,Arunachal Pradesh,4299743,Assistance during delivery: Auxiliary nurse/midwife,0,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413018,1413180,Region,Arunachal Pradesh,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413018,1992-93,DHS,34,321,,,1
IND,Assam,569637,Assistance during delivery: Auxiliary nurse/midwife,0.2,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413019,1413190,Region,Assam,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413019,1992-93,DHS,1186,1380,,,1
IND,Assam,774871,Assistance during delivery: Auxiliary nurse/midwife,0.3,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413019,1413190,Region,Assam,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413019,1992-93,DHS,762,884,,,1
IND,Manipur,7266730,Assistance during delivery: Auxiliary nurse/midwife,0,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413020,1413200,Region,Manipur,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413020,1992-93,DHS,89,427,,,1
IND,Manipur,1231984,Assistance during delivery: Auxiliary nurse/midwife,0,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413020,1413200,Region,Manipur,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413020,1992-93,DHS,59,286,,,1
IND,Meghalaya,1357297,Assistance during delivery: Auxiliary nurse/midwife,0,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413021,1413210,Region,Meghalaya,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413021,1992-93,DHS,87,516,,,1
IND,Meghalaya,84980,Assistance during delivery: Auxiliary nurse/midwife,0,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413021,1413210,Region,Meghalaya,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413021,1992-93,DHS,57,339,,,1
IND,Mizoram,6806886,Assistance during delivery: Auxiliary nurse/midwife,0.3,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413022,1413220,Region,Mizoram,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413022,1992-93,DHS,25,348,,,1
IND,Mizoram,5491924,Assistance during delivery: Auxiliary nurse/midwife,0.4,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413022,1413220,Region,Mizoram,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413022,1992-93,DHS,16,229,,,1
IND,Nagaland,4055130,Assistance during delivery: Auxiliary nurse/midwife,2.4,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413023,1413230,Region,Nagaland,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413023,1992-93,DHS,60,510,,,1
IND,Nagaland,5940267,Assistance during delivery: Auxiliary nurse/midwife,2.6,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413023,1413230,Region,Nagaland,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413023,1992-93,DHS,40,344,,,1
IND,Tripura,5109237,Assistance during delivery: Auxiliary nurse/midwife,0.5,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413025,1413250,Region,Tripura,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413025,1992-93,DHS,107,395,,,1
IND,Tripura,7904082,Assistance during delivery: Auxiliary nurse/midwife,0.4,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413025,1413250,Region,Tripura,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413025,1992-93,DHS,70,257,,,1
IND,Goa,4479401,Assistance during delivery: Auxiliary nurse/midwife,0.5,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413026,1413260,Region,Goa,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413026,1992-93,DHS,34,871,,,1
IND,Goa,7551763,Assistance during delivery: Auxiliary nurse/midwife,0.3,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413026,1413260,Region,Goa,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413026,1992-93,DHS,23,573,,,1
IND,Gujarat,6700016,Assistance during delivery: Auxiliary nurse/midwife,0.7,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413027,1413270,Region,Gujarat,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413027,1992-93,DHS,1722,1500,,,1
IND,Gujarat,1000640,Assistance during delivery: Auxiliary nurse/midwife,0.7,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413027,1413270,Region,Gujarat,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413027,1992-93,DHS,1207,1051,,,1
IND,Maharashtra,4046655,Assistance during delivery: Auxiliary nurse/midwife,0.8,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413028,1413280,Region,Maharashtra,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413028,1992-93,DHS,3219,1562,,,1
IND,Maharashtra,3278130,Assistance during delivery: Auxiliary nurse/midwife,0.8,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413028,1413280,Region,Maharashtra,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413028,1992-93,DHS,2178,1057,,,1
IND,Andhra Pradesh including Telangana,1571088,Assistance during delivery: Auxiliary nurse/midwife,2.8,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413029,1413290,Region,Andhra Pradesh including Telangana,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413029,1992-93,DHS,2353,1414,,,1
IND,Andhra Pradesh including Telangana,5235595,Assistance during delivery: Auxiliary nurse/midwife,3.2,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413029,1413290,Region,Andhra Pradesh including Telangana,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413029,1992-93,DHS,1639,985,,,1
IND,Karnataka,872636,Assistance during delivery: Auxiliary nurse/midwife,6.3,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413030,1413300,Region,Karnataka,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413030,1992-93,DHS,1853,1707,,,1
IND,Karnataka,4824654,Assistance during delivery: Auxiliary nurse/midwife,6.7,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413030,1413300,Region,Karnataka,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413030,1992-93,DHS,1259,1160,,,1
IND,Kerala,5808119,Assistance during delivery: Auxiliary nurse/midwife,0.2,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413031,1413310,Region,Kerala,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413031,1992-93,DHS,852,1202,,,1
IND,Kerala,6700027,Assistance during delivery: Auxiliary nurse/midwife,0.3,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413031,1413310,Region,Kerala,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413031,1992-93,DHS,565,798,,,1
IND,Tamil Nadu,498523,Assistance during delivery: Auxiliary nurse/midwife,3,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413032,1413320,Region,Tamil Nadu,14000,Three years preceding the survey,0,0,RHDELACAUX,IADHS1993413032,1992-93,DHS,1907,1276,,,1
IND,Tamil Nadu,7900447,Assistance during delivery: Auxiliary nurse/midwife,2.9,1,IA,India,1993,IA1993DHS,RH_DELA_C_AUX,83606030,I,413032,1413320,Region,Tamil Nadu,14002,Two years preceding the survey,0,1,RHDELACAUX,IADHS1993413032,1992-93,DHS,1271,850,,,1
IND,New Delhi,569918,Assistance during delivery: Other health worker,18.2,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413000,1413000,Region,New Delhi,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413000,1992-93,DHS,427,1419,,,1
IND,New Delhi,3283623,Assistance during delivery: Other health worker,18.5,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413000,1413000,Region,New Delhi,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413000,1992-93,DHS,290,964,,,1
IND,Haryana,7266726,Assistance during delivery: Other health worker,19.7,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413001,1413010,Region,Haryana,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413001,1992-93,DHS,869,1370,,,1
IND,Haryana,7493610,Assistance during delivery: Other health worker,19.6,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413001,1413010,Region,Haryana,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413001,1992-93,DHS,606,952,,,1
IND,Himachal Pradesh,1349834,Assistance during delivery: Other health worker,12.8,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413002,1413020,Region,Himachal Pradesh,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413002,1992-93,DHS,219,1105,,,1
IND,Himachal Pradesh,6359789,Assistance during delivery: Other health worker,12.8,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413002,1413020,Region,Himachal Pradesh,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413002,1992-93,DHS,148,755,,,1
IND,..Jammu region of Jammu & Kashmir,3951445,Assistance during delivery: Other health worker,11.3,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413004,1413040,Region,....Jammu region of Jammu & Kashmir,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413004,1992-93,DHS,162,1136,,,1
IND,..Jammu region of Jammu & Kashmir,5933713,Assistance during delivery: Other health worker,10.6,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413004,1413040,Region,....Jammu region of Jammu & Kashmir,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413004,1992-93,DHS,113,789,,,1
IND,Punjab,3266218,Assistance during delivery: Other health worker,18.5,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413005,1413050,Region,Punjab,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413005,1992-93,DHS,837,1161,,,1
IND,Punjab,797572,Assistance during delivery: Other health worker,17.6,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413005,1413050,Region,Punjab,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413005,1992-93,DHS,558,774,,,1
IND,Rajasthan,5224743,Assistance during delivery: Other health worker,8.4,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413006,1413060,Region,Rajasthan,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413006,1992-93,DHS,2008,2211,,,1
IND,Rajasthan,1338866,Assistance during delivery: Other health worker,8,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413006,1413060,Region,Rajasthan,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413006,1992-93,DHS,1357,1494,,,1
IND,"Madhya Pradesh, inc Chhattisgarh",4472357,Assistance during delivery: Other health worker,5.4,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413007,1413070,Region,"Madhya Pradesh, inc Chhattisgarh",14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413007,1992-93,DHS,3239,2884,,,1
IND,"Madhya Pradesh, inc Chhattisgarh",7533191,Assistance during delivery: Other health worker,5.2,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413007,1413070,Region,"Madhya Pradesh, inc Chhattisgarh",14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413007,1992-93,DHS,2263,2008,,,1
IND,"Uttar Pradesh, inc Uttarakhand",1571063,Assistance during delivery: Other health worker,4.5,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413010,1413100,Region,"Uttar Pradesh, inc Uttarakhand",14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413010,1992-93,DHS,8029,5966,,,1
IND,"Uttar Pradesh, inc Uttarakhand",5232629,Assistance during delivery: Other health worker,4.5,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413010,1413100,Region,"Uttar Pradesh, inc Uttarakhand",14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413010,1992-93,DHS,5664,4202,,,1
IND,"Bihar, inc Jharkhand",494854,Assistance during delivery: Other health worker,9,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413013,1413130,Region,"Bihar, inc Jharkhand",14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413013,1992-93,DHS,4130,2634,,,1
IND,"Bihar, inc Jharkhand",4110897,Assistance during delivery: Other health worker,9.4,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413013,1413130,Region,"Bihar, inc Jharkhand",14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413013,1992-93,DHS,2922,1871,,,1
IND,Odisha,4412459,Assistance during delivery: Other health worker,3.8,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413016,1413160,Region,Odisha,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413016,1992-93,DHS,1333,1668,,,1
IND,Odisha,5814704,Assistance during delivery: Other health worker,3.9,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413016,1413160,Region,Odisha,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413016,1992-93,DHS,885,1111,,,1
IND,West Bengal,6260750,Assistance during delivery: Other health worker,6.2,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413017,1413170,Region,West Bengal,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413017,1992-93,DHS,2718,1681,,,1
IND,West Bengal,1228879,Assistance during delivery: Other health worker,6,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413017,1413170,Region,West Bengal,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413017,1992-93,DHS,1821,1135,,,1
IND,Arunachal Pradesh,5560933,Assistance during delivery: Other health worker,1.5,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413018,1413180,Region,Arunachal Pradesh,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413018,1992-93,DHS,51,478,,,1
IND,Arunachal Pradesh,4299744,Assistance during delivery: Other health worker,0.9,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413018,1413180,Region,Arunachal Pradesh,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413018,1992-93,DHS,34,321,,,1
IND,Assam,569646,Assistance during delivery: Other health worker,2.9,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413019,1413190,Region,Assam,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413019,1992-93,DHS,1186,1380,,,1
IND,Assam,774872,Assistance during delivery: Other health worker,3.3,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413019,1413190,Region,Assam,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413019,1992-93,DHS,762,884,,,1
IND,Manipur,7266698,Assistance during delivery: Other health worker,5.6,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413020,1413200,Region,Manipur,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413020,1992-93,DHS,89,427,,,1
IND,Manipur,1231993,Assistance during delivery: Other health worker,5.2,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413020,1413200,Region,Manipur,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413020,1992-93,DHS,59,286,,,1
IND,Meghalaya,1357298,Assistance during delivery: Other health worker,1.9,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413021,1413210,Region,Meghalaya,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413021,1992-93,DHS,87,516,,,1
IND,Meghalaya,84981,Assistance during delivery: Other health worker,2.4,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413021,1413210,Region,Meghalaya,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413021,1992-93,DHS,57,339,,,1
IND,Mizoram,6806893,Assistance during delivery: Other health worker,4.6,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413022,1413220,Region,Mizoram,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413022,1992-93,DHS,25,348,,,1
IND,Mizoram,5491925,Assistance during delivery: Other health worker,4.4,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413022,1413220,Region,Mizoram,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413022,1992-93,DHS,16,229,,,1
IND,Nagaland,4055131,Assistance during delivery: Other health worker,4.7,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413023,1413230,Region,Nagaland,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413023,1992-93,DHS,60,510,,,1
IND,Nagaland,5940268,Assistance during delivery: Other health worker,4.7,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413023,1413230,Region,Nagaland,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413023,1992-93,DHS,40,344,,,1
IND,Tripura,5109244,Assistance during delivery: Other health worker,2.8,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413025,1413250,Region,Tripura,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413025,1992-93,DHS,107,395,,,1
IND,Tripura,7904057,Assistance during delivery: Other health worker,3.5,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413025,1413250,Region,Tripura,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413025,1992-93,DHS,70,257,,,1
IND,Goa,4479402,Assistance during delivery: Other health worker,0.7,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413026,1413260,Region,Goa,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413026,1992-93,DHS,34,871,,,1
IND,Goa,7551774,Assistance during delivery: Other health worker,0.3,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413026,1413260,Region,Goa,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413026,1992-93,DHS,23,573,,,1
IND,Gujarat,6700017,Assistance during delivery: Other health worker,7.1,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413027,1413270,Region,Gujarat,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413027,1992-93,DHS,1722,1500,,,1
IND,Gujarat,1000641,Assistance during delivery: Other health worker,7,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413027,1413270,Region,Gujarat,14002,Two years preceding the survey,0,1,RHDELACOHW,IADHS1993413027,1992-93,DHS,1207,1051,,,1
IND,Maharashtra,4046656,Assistance during delivery: Other health worker,6.5,1,IA,India,1993,IA1993DHS,RH_DELA_C_OHW,83606040,I,413028,1413280,Region,Maharashtra,14000,Three years preceding the survey,0,0,RHDELACOHW,IADHS1993413028,1992-93,DHS,3219,1562,,,1
